,0
348,1369.0
349,979.0
350,1238.0
351,1153.0
352,3387.0
353,1613.0
354,3767.0
355,2554.0
356,949.0
357,946.0
358,1697.0
359,979.0
360,998.0
361,930.0
362,941.0
363,976.0
364,2049.0
365,942.0
366,1822.0
367,4074.0
368,920.0
369,3596.0
370,975.0
371,1493.0
372,4198.0
373,2198.0
374,1220.0
375,3057.0
376,906.0
377,3752.0
378,903.0
379,1941.0
380,3249.0
381,3297.0
382,1034.0
383,1075.0
384,982.0
385,939.0
386,917.0
387,1297.0
388,970.0
389,945.0
390,3767.0
391,1547.0
392,4048.0
393,1856.0
394,2004.0
395,945.0
396,2752.0
397,3730.0
398,910.0
399,3329.0
400,954.0
401,2057.0
402,1877.0
403,996.0
404,2988.0
405,995.0
406,2639.0
407,946.0
408,2937.0
409,2817.0
410,951.0
411,4134.0
412,883.0
413,4260.0
414,1037.0
415,2587.0
416,948.0
417,1752.0
418,1379.0
419,916.0
420,4275.0
421,1329.0
422,3368.0
423,900.0
424,4010.0
425,999.0
426,2889.0
427,1843.0
428,942.0
429,1755.0
430,942.0
431,1031.0
432,939.0
433,947.0
434,1145.0
435,2794.0
436,888.0
437,3294.0
438,967.0
439,1141.0
440,2723.0
441,3726.0
442,952.0
443,4401.0
444,1015.0
445,1467.0
446,2332.0
447,977.0
448,1008.0
449,1142.0
450,921.0
451,2085.0
452,2803.0
453,946.0
454,955.0
455,949.0
456,1135.0
457,2247.0
458,950.0
459,2767.0
460,967.0
461,3064.0
462,997.0
463,866.0
464,2866.0
465,1840.0
466,945.0
467,3635.0
468,2022.0
469,960.0
470,2129.0
471,913.0
472,1347.0
473,2831.0
474,946.0
475,2962.0
476,983.0
477,1022.0
478,3563.0
479,939.0
480,3011.0
481,3563.0
482,1816.0
483,1114.0
484,3040.0
485,928.0
486,1074.0
487,4241.0
488,969.0
489,3826.0
490,940.0
491,4267.0
492,1185.0
493,1020.0
494,889.0
495,4307.0
496,3354.0
497,1293.0
498,1518.0
499,920.0
