,0
303,4994.0
304,9251.0
305,10515.0
306,9939.0
307,9670.0
308,12574.0
309,10590.0
310,10455.0
311,12544.0
312,11197.0
313,11598.0
314,11470.0
315,13999.0
316,2985.0
317,996.0
318,15013.0
319,15991.0
320,16252.0
321,2744.0
322,19465.0
323,5947.0
324,10708.0
325,7037.0
326,1259.0
327,4039.0
328,3673.0
329,3849.0
330,6628.0
331,9653.0
332,8680.0
333,12763.0
334,10774.0
335,12134.0
336,14648.0
337,12109.0
338,5489.0
339,11342.0
340,16837.0
341,11982.0
342,11534.0
343,7055.0
344,16530.0
345,18696.0
346,16493.0
347,17350.0
348,16352.0
349,15688.0
350,14102.0
351,14334.0
352,14424.0
353,16752.0
354,15874.0
355,15780.0
356,17952.0
357,15763.0
358,15171.0
359,15713.0
360,16719.0
361,17666.0
362,14267.0
363,15815.0
364,19359.0
365,16627.0
366,11603.0
367,8760.0
368,5348.0
369,17207.0
370,1005.0
371,1115.0
372,4709.0
373,1675.0
374,10938.0
375,11673.0
376,15215.0
377,12829.0
378,15718.0
379,6900.0
380,10426.0
381,18804.0
382,16136.0
383,8494.0
384,12595.0
385,13652.0
386,15027.0
387,7614.0
388,9193.0
389,8621.0
390,14054.0
391,10517.0
392,9191.0
393,11867.0
394,11401.0
395,12722.0
396,16915.0
397,18047.0
398,15584.0
399,14629.0
400,16831.0
401,5796.0
402,7841.0
403,10443.0
404,9628.0
405,8481.0
406,6809.0
407,6351.0
408,16992.0
409,15609.0
410,8992.0
411,13006.0
412,11284.0
413,7913.0
414,6052.0
415,6444.0
416,6057.0
417,2315.0
418,8894.0
419,9111.0
420,13778.0
421,8103.0
422,9651.0
423,11857.0
424,10376.0
425,5238.0
426,6046.0
427,5005.0
428,15707.0
429,19653.0
430,15351.0
431,12524.0
432,9962.0
433,9408.0
434,10810.0
435,11596.0
436,12218.0
437,11577.0
438,12705.0
439,10812.0
440,2073.0
441,3549.0
442,2727.0
443,12185.0
444,12981.0
445,8623.0
446,5680.0
447,15569.0
448,12751.0
449,13113.0
450,19575.0
451,12753.0
452,17120.0
453,19980.0
454,19996.0
455,6554.0
456,8537.0
457,6070.0
458,7317.0
459,2194.0
460,3479.0
461,8364.0
462,9604.0
463,8480.0
464,5243.0
465,14177.0
466,12041.0
467,17243.0
468,15836.0
469,14781.0
470,13896.0
471,10504.0
472,16447.0
473,2008.0
474,1003.0
475,5833.0
476,6735.0
477,4999.0
478,7301.0
479,5148.0
480,5368.0
481,8190.0
482,10261.0
483,9852.0
484,7302.0
485,11295.0
486,10220.0
487,11458.0
488,7512.0
489,17920.0
490,15262.0
491,14793.0
492,10880.0
493,10312.0
494,14511.0
495,9555.0
496,8018.0
497,11306.0
498,8662.0
499,5275.0
