,0
0,1924.1895051359495
1,1919.1187431710441
2,1920.976564010026
3,1918.9110067546044
4,1926.6169401357308
5,1917.9261622049662
6,1914.2011428778026
7,1923.8857017205294
8,1913.4890224170827
9,1925.0861793188988
10,1920.1609174628704
11,1929.4873776333634
12,1920.059357115991
13,1921.1378028261167
14,1923.5099072526962
15,1925.4056966761682
16,1925.0819481959143
17,1913.3440594462252
18,1916.5362272941793
19,1913.893620716128
20,1918.1557597941933
21,1923.3413991661914
22,1925.3826384862532
23,1914.568476747074
24,1927.3486787917045
25,1928.5430578873186
26,1918.7613258784365
27,1918.937430915439
28,1937.9110752992367
29,1919.4756589750875
30,1918.5503733498165
31,1920.9575406073234
32,1915.4752163864089
33,1917.6676596617292
34,1926.316474834553
35,1917.9963912437142
36,1920.531009830923
37,1905.5642004259112
38,1929.2104521625993
39,1914.7953717640278
40,1908.7778867740487
41,1919.5734722293707
42,1928.8243402659812
43,1928.2825821705046
44,1914.0567040535673
45,1924.3967003326165
46,1912.8156068286974
47,1930.0689520261728
48,1934.4297072051024
49,1927.2043503199636
50,1928.2153303160828
51,1913.1509720486233
52,1933.0758023403569
53,1926.263337504137
54,1917.4844342281913
55,1911.27347271914
56,1927.7093669498668
57,1934.6097916671447
58,1926.7022946926566
59,1923.9410541045854
60,1930.1255027331551
61,1909.995977434418
62,1926.9363799742314
63,1903.3721906017104
64,1927.9532504579124
65,1922.7650583645366
66,1926.269127569242
67,1936.9191007588042
68,1923.6896377607916
69,1942.1350714946257
70,1912.4543739743533
71,1934.1091631065362
72,1931.165073175349
73,1913.042186532011
74,1905.0318943734324
75,1931.8234425531164
76,1914.56193727494
77,1930.279222982629
78,1934.863450669386
79,1912.341479677668
80,1933.8161781859678
81,1930.3275462343581
82,1909.547877337989
83,1937.8238078788866
84,1936.4775005118465
85,1903.9402767263093
86,1903.7222436799352
87,1903.8393973913546
88,1916.7411544222107
89,1926.5197036884808
90,1918.2495183316805
91,1905.908300166474
92,1919.4749075472384
93,1925.818483328335
94,1906.9953015652172
95,1902.011261284787
96,1925.3916339341401
97,1933.9628721194388
98,1924.3929008049265
99,1909.9805133569255
100,1938.195974148338
101,1932.5536393804773
102,1924.2956889069753
103,1933.572217993481
104,1903.6309398394517
105,1946.7875734521085
106,1904.4534158524286
107,1904.031967587154
108,1937.418499118759
109,1899.7593178032853
110,1925.7924181083981
111,1937.8726201032348
112,1924.387795267574
113,1937.6811987754472
114,1914.2134632608272
115,1931.8474605640406
116,1927.8030979424295
117,1902.1722702801492
118,1903.4875651055538
119,1899.029189474321
120,1931.9824469600371
121,1909.6500701740908
122,1927.7080613444632
123,1933.903344533914
124,1902.4347315333432
125,1933.7338451458081
126,1940.1312072361266
127,1933.2608658265535
128,1934.4820615228673
129,1908.1649864819217
130,1933.8205594671606
131,1930.6815447657505
132,1933.8083011533429
133,1923.029906892486
134,1940.3621754378642
135,1939.5976722480614
136,1934.4047365984493
137,1936.3795594885814
138,1921.9711333186929
139,1921.1130304254912
140,1943.8062374447443
141,1930.5093764488588
142,1892.625863280838
143,1896.1630939714246
144,1906.3406098198295
145,1932.7195112812321
146,1938.6031336987812
147,1933.6716694709994
148,1929.873084627492
149,1940.3723516579405
150,1914.332167600353
151,1930.2695929103083
152,1933.1077908700063
153,1900.540382028164
154,1937.0277248886778
155,1927.8802934285088
156,1937.2794534896848
157,1898.8519940847664
158,1904.0849569366592
159,1897.2848290678637
160,1919.3018826132088
161,1932.5234902903999
162,1899.5087087304273
163,1900.2734855458593
164,1942.4283921573776
165,1895.7486341327185
166,1895.8424161042901
167,1894.0330461412395
168,1895.5992149828762
169,1930.7468934499798
170,1890.4177789391022
171,1891.7081826057859
172,1937.7945055595826
173,1933.9575133979852
174,1934.1213926731923
175,1944.2256077541076
176,1939.0713669109043
177,1896.5364489896317
178,1934.8499196693508
179,1904.0546065384135
180,1931.251219250982
181,1935.3243063740226
182,1898.988496755242
183,1891.642197951409
184,1935.3363499534462
185,1947.8017046643345
186,1939.3117442291618
187,1941.0802613712015
188,1941.4532972488714
189,1935.773209634847
190,1947.2655784762005
191,1944.3156156073337
192,1899.6198787735102
193,1896.7275861197804
194,1930.7188240599362
195,1938.312566493146
196,1893.6110461491273
197,1892.2395702589106
198,1892.237488959746
199,1937.2666737076634
